entry_id,user_id,contest_id,entry_time,entry_fee,bonus_funds_used,cash_used,payout_amount,status
33183,2817,434,2024-11-18 21:32:58,25,0,25,25,cancelled
33184,3125,271,2024-11-10 19:19:13,25,0,25,0,completed
33185,4324,3,2024-09-23 03:02:46,20,20,0,0,completed
33186,4898,402,2025-01-27 20:00:37,10,0,10,100,completed
33187,3258,459,2024-10-08 06:26:50,50,0,50,0,completed
33188,1573,300,2025-01-09 02:21:35,5,0,5,0,completed
33189,2845,100,2024-10-08 12:17:38,50,0,50,0,completed
33190,846,423,2024-10-27 22:33:27,5,0,5,0,completed
33191,2179,149,2024-12-14 18:33:01,20,0,20,0,completed
33192,4101,72,2024-12-11 05:18:12,100,0,100,0,completed
33193,51,364,2024-12-21 23:06:33,5,0,5,0,completed
33194,1320,114,2024-11-25 05:55:22,50,0,50,100,completed
33195,1841,494,2024-08-31 03:15:51,100,0,100,0,completed
33196,4971,358,2024-12-13 11:09:01,10,0,10,100,completed
33197,2151,181,2024-09-14 13:52:38,20,0,20,0,completed
33198,1811,322,2024-11-18 04:18:29,100,0,100,0,completed
33199,768,473,2024-10-22 05:53:43,25,0,25,0,completed
33200,2471,105,2025-01-24 04:47:12,20,0,20,20,cancelled
33201,1631,336,2025-01-19 09:27:01,20,0,20,0,completed
33202,2798,90,2024-10-09 19:52:53,25,25,0,0,completed
33203,3273,173,2024-12-24 18:43:20,100,0,100,0,completed
33204,835,375,2025-01-10 06:14:38,100,0,100,150.0,completed
33205,834,231,2025-01-18 10:50:49,100,0,100,0,completed
33206,587,212,2024-10-18 20:22:03,50,0,50,0,completed
33207,989,344,2024-09-02 06:23:19,100,0,100,0,completed
33208,2033,447,2024-11-14 21:29:15,5,0,5,7.5,completed
33209,4194,61,2024-10-09 10:03:27,20,0,20,0,completed
33210,2222,446,2024-12-02 09:35:44,5,0,5,100,completed
33211,4875,330,2024-12-20 05:54:58,20,0,20,0,completed
33212,4568,426,2024-11-27 23:27:40,100,0,100,0,completed
33213,3074,240,2024-11-24 13:27:15,5,0,5,0,completed
33214,1992,428,2024-10-27 04:08:17,10,0,10,10,cancelled
33215,1482,385,2024-11-29 13:30:16,100,0,100,0,completed
33216,3505,274,2024-09-09 21:17:38,20,0,20,200,completed
33217,3379,441,2024-11-13 22:02:01,50,0,50,0,completed
33218,669,67,2024-11-29 06:39:51,20,0,20,0,completed
33219,4709,445,2025-01-19 08:33:29,20,0,20,20,cancelled
33220,965,424,2024-11-21 19:38:46,100,0,100,0,completed
33221,2512,132,2025-01-09 12:35:01,20,0,20,0,completed
33222,2071,43,2024-11-18 06:25:29,5,0,5,0,completed
33223,365,100,2024-10-07 20:07:34,50,0,50,250,completed
33224,1783,29,2024-11-28 21:27:23,50,0,50,0,completed
33225,3431,146,2024-10-22 18:34:33,20,0,20,0,completed
33226,4544,52,2024-10-19 22:48:21,10,0,10,0,completed
33227,3190,124,2025-01-28 15:31:13,10,0,10,0,completed
33228,1237,358,2024-12-12 06:49:33,10,0,10,0,completed
33229,2507,379,2024-12-02 16:39:23,10,0,10,0,completed
33230,3572,210,2024-10-22 16:45:24,5,0,5,0,completed
33231,2962,196,2024-11-16 22:08:28,20,0,20,20,cancelled
33232,2472,439,2024-09-28 09:57:10,5,0,5,0,completed
33233,2949,413,2024-09-30 01:57:00,100,0,100,1000,completed
33234,1518,105,2025-01-24 21:18:35,20,0,20,20,cancelled
33235,4163,416,2025-01-16 16:10:34,50,0,50,0,completed
33236,1055,39,2024-09-02 10:15:30,5,0,5,0,completed
33237,1215,166,2024-11-15 05:34:20,10,0,10,15.0,completed
33238,790,323,2024-10-15 18:58:40,20,0,20,0,completed
33239,4956,336,2025-01-19 01:55:04,20,0,20,0,completed
33240,1672,333,2024-11-09 10:58:10,50,0,50,50,cancelled
33241,3759,131,2024-10-06 20:45:36,20,0,20,0,completed
33242,1530,428,2024-10-28 17:05:55,10,0,10,10,cancelled
33243,1899,153,2024-12-06 03:15:07,10,0,10,0,completed
33244,4861,405,2024-10-09 00:35:51,100,0,100,0,completed
33245,4190,423,2024-10-29 01:46:49,5,0,5,0,completed
33246,3152,116,2024-11-25 07:08:12,5,0,5,0,completed
33247,1755,8,2024-11-01 17:22:54,50,0,50,0,completed
33248,551,150,2025-01-22 02:49:10,25,0,25,0,completed
33249,3851,2,2024-10-01 12:08:48,100,0,100,100,cancelled
33250,145,271,2024-11-11 14:02:09,25,0,25,0,completed
33251,1813,371,2024-09-04 23:22:27,5,0,5,0,completed
33252,1646,103,2024-12-15 08:00:16,50,0,50,0,completed
33253,952,354,2024-09-07 13:54:33,10,0,10,0,completed
33254,2238,80,2024-12-02 13:43:19,25,0,25,0,completed
33255,2155,47,2024-10-21 09:45:28,50,0,50,0,completed
33256,466,80,2024-12-01 13:37:21,25,0,25,37.5,completed
33257,3863,194,2024-11-03 18:49:45,10,0,10,0,completed
33258,2206,451,2025-01-20 09:01:04,10,0,10,0,completed
33259,4056,46,2024-12-11 22:31:45,10,0,10,100,completed
33260,3172,144,2024-10-01 19:50:18,50,0,50,0,completed
33261,1515,301,2024-09-16 19:55:32,5,0,5,0,completed
33262,4725,326,2024-10-03 18:51:29,100,0,100,0,completed
33263,4142,492,2024-10-07 01:20:34,25,0,25,0,completed
33264,2429,10,2025-01-08 16:51:09,25,0,25,250,completed
33265,1669,416,2025-01-18 06:57:24,50,0,50,0,completed
33266,3698,475,2024-09-21 01:40:11,100,0,100,0,completed
33267,4487,485,2024-10-14 07:03:30,20,0,20,0,completed
33268,3433,339,2024-12-11 02:03:48,100,0,100,0,completed
33269,2865,5,2024-12-16 16:01:10,5,0,5,15,completed
33270,2791,5,2024-12-15 21:08:29,5,0,5,100,completed
33271,2795,336,2025-01-18 23:50:46,20,0,20,0,completed
33272,3916,233,2024-10-05 12:00:58,10,0,10,30,completed
33273,185,410,2024-10-17 17:38:53,20,0,20,0,completed
33274,4318,379,2024-12-02 23:10:17,10,0,10,200,completed
33275,1130,164,2024-09-03 14:33:27,20,0,20,200,completed
33276,3501,141,2024-12-31 02:34:31,20,0,20,20,cancelled
33277,1274,82,2024-09-26 16:03:50,10,0,10,200,completed
33278,145,342,2024-10-15 09:20:37,25,0,25,0,completed
33279,2328,39,2024-09-02 10:38:53,5,0,5,0,completed
33280,1690,424,2024-11-21 03:30:07,100,0,100,150.0,completed
33281,512,418,2024-11-16 01:53:25,20,0,20,60,completed
33282,2467,135,2024-10-23 17:57:34,5,0,5,0,completed
33283,3458,360,2024-10-22 08:37:44,100,0,100,0,completed
33284,2212,283,2025-01-22 15:03:06,25,0,25,0,completed
33285,1647,380,2025-01-10 11:43:30,20,0,20,0,completed
33286,603,230,2024-09-17 17:57:18,10,0,10,0,completed
33287,2609,32,2024-10-17 14:28:06,10,0,10,10,cancelled
33288,3821,244,2024-11-03 23:46:44,50,0,50,0,completed
33289,1935,333,2024-11-10 12:47:19,50,0,50,50,cancelled
33290,2349,150,2025-01-20 12:12:14,25,0,25,0,completed
33291,1458,253,2024-10-19 23:25:33,20,0,20,40,completed
33292,625,276,2024-09-21 07:14:21,10,0,10,0,completed
33293,1817,2,2024-10-01 17:26:36,100,0,100,100,cancelled
33294,3014,473,2024-10-21 13:43:01,25,0,25,0,completed
33295,2292,443,2024-10-13 16:23:43,50,0,50,50,cancelled
33296,3683,462,2024-12-27 20:49:16,100,0,100,300,completed
33297,1320,372,2024-09-11 02:28:28,50,0,50,1000,completed
33298,3754,148,2024-11-28 15:44:55,5,0,5,0,completed
33299,1912,160,2024-10-24 00:04:05,25,0,25,25,cancelled
33300,431,439,2024-09-28 01:41:51,5,5,0,0,completed
33301,4872,435,2024-12-17 23:54:59,20,0,20,0,completed
33302,1980,446,2024-12-03 16:22:29,5,0,5,0,completed
33303,4236,7,2024-11-01 03:46:52,20,0,20,0,completed
33304,71,313,2025-01-20 08:43:34,20,0,20,0,completed
33305,3280,316,2024-10-06 16:20:08,50,50,0,0,completed
33306,1437,211,2024-10-26 15:08:22,25,0,25,0,completed
33307,2064,306,2024-09-12 05:26:03,5,0,5,0,completed
33308,117,181,2024-09-15 07:36:28,20,0,20,0,completed
33309,2828,119,2024-10-19 17:51:08,50,0,50,0,completed
33310,238,220,2024-11-28 04:00:24,100,0,100,0,completed
33311,4896,156,2024-12-17 19:47:40,10,0,10,0,completed
33312,837,89,2024-10-13 21:19:01,50,0,50,50,cancelled
33313,88,418,2024-11-14 20:03:27,20,0,20,0,completed
33314,1935,30,2024-09-30 05:56:39,25,0,25,0,completed
33315,3008,65,2024-11-10 17:17:02,10,0,10,10,cancelled
33316,468,52,2024-10-20 15:03:17,10,0,10,50,completed
33317,3198,270,2024-10-17 07:11:12,20,0,20,40,completed
33318,1456,489,2024-10-09 05:30:46,10,0,10,0,completed
33319,2432,308,2024-12-21 20:14:59,25,0,25,0,completed
33320,1633,393,2024-09-16 16:31:15,5,0,5,0,completed
33321,4754,307,2024-11-18 20:11:15,20,0,20,200,completed
33322,1646,182,2024-10-03 02:01:21,100,0,100,200,completed
33323,1930,362,2024-10-31 20:07:32,5,0,5,0,completed
33324,2432,321,2024-10-16 17:15:43,10,0,10,0,completed
33325,1389,320,2024-10-19 01:39:13,100,0,100,0,completed
33326,2185,180,2025-01-06 06:57:19,10,0,10,0,completed
33327,3812,190,2025-01-26 10:32:36,20,0,20,0,completed
33328,3139,83,2024-12-22 00:26:04,25,0,25,0,completed
33329,1077,26,2024-10-18 06:50:39,5,0,5,0,completed
33330,1344,454,2024-10-12 12:45:08,10,0,10,0,completed
33331,4502,20,2024-10-23 14:23:51,100,0,100,100,cancelled
33332,412,490,2024-11-09 07:13:47,10,0,10,0,completed
33333,4357,27,2024-12-27 16:33:25,50,0,50,0,completed
33334,609,398,2024-10-17 06:02:34,5,0,5,0,completed
33335,2732,409,2024-12-02 08:25:12,20,0,20,0,completed
33336,2910,124,2025-01-29 14:13:19,10,0,10,0,completed
33337,230,452,2024-10-01 10:40:17,100,0,100,150.0,completed
33338,1064,232,2024-09-09 01:17:12,25,0,25,75,completed
33339,842,474,2024-11-18 11:46:33,20,0,20,0,completed
33340,2738,409,2024-11-30 21:44:08,20,0,20,100,completed
33341,910,483,2024-11-14 08:37:51,50,0,50,0,completed
33342,1235,371,2024-09-04 03:51:46,5,0,5,0,completed
33343,1302,409,2024-12-02 09:12:52,20,0,20,0,completed
33344,2648,498,2024-10-31 00:43:41,25,0,25,0,completed
33345,2473,170,2024-10-18 02:14:23,50,0,50,0,completed
33346,275,70,2024-12-06 11:13:38,25,0,25,0,completed
33347,2957,290,2024-11-18 10:35:30,50,0,50,0,completed
33348,3944,390,2024-12-11 22:40:59,5,0,5,0,completed
33349,246,278,2025-01-21 08:31:56,10,0,10,0,completed
33350,4377,175,2024-12-23 09:29:14,100,0,100,0,completed
33351,3366,217,2025-01-06 19:36:15,5,0,5,0,completed
33352,2717,391,2024-10-04 22:37:45,10,0,10,0,completed
33353,1868,443,2024-10-13 21:09:59,50,0,50,50,cancelled
33354,4360,127,2024-09-27 12:02:15,20,0,20,,completed
33355,4874,168,2024-11-26 22:41:30,20,0,20,0,completed
33356,4787,439,2024-09-28 09:32:39,5,0,5,0,completed
33357,3912,378,2025-01-02 10:23:57,25,0,25,25,cancelled
33358,3581,14,2024-10-31 21:42:02,10,0,10,0,completed
33359,1282,277,2024-10-11 12:51:31,50,0,50,0,completed
33360,4441,25,2025-01-28 10:32:55,20,0,20,20,cancelled
33361,4597,156,2024-12-18 00:25:54,10,0,10,0,completed
33362,1673,245,2024-11-13 10:53:00,10,0,10,0,completed
33363,3077,43,2024-11-18 13:14:21,5,0,5,10,completed
33364,4684,123,2025-01-27 07:26:36,10,0,10,0,completed
33365,2218,263,2025-01-01 09:30:10,10,0,10,0,completed
33366,477,320,2024-10-18 19:41:44,100,0,100,0,completed
33367,1852,13,2024-11-05 07:16:20,5,0,5,0,completed
33368,1033,408,2024-10-24 03:13:17,25,0,25,0,completed
33369,2592,450,2024-10-06 17:00:12,10,0,10,10,cancelled
33370,930,235,2025-01-01 01:36:00,10,0,10,0,completed
33371,140,376,2024-10-19 02:34:27,10,0,10,20,completed
33372,2123,182,2024-10-02 23:38:33,100,0,100,150.0,completed
33373,4981,214,2024-10-16 18:09:06,100,0,100,200,completed
33374,3212,241,2024-12-27 16:43:12,25,0,25,0,completed
33375,3612,362,2024-10-30 23:42:27,5,0,5,0,completed
33376,3107,173,2024-12-24 18:02:04,100,0,100,0,completed
33377,2339,304,2025-01-21 05:43:18,5,0,5,0,completed
33378,384,457,2024-08-31 15:32:34,10,0,10,0,completed
33379,3177,327,2024-11-21 01:43:51,50,0,50,0,completed
33380,2509,22,2025-01-27 07:39:03,25,0,25,0,completed
33381,2708,467,2024-11-19 19:28:15,100,0,100,0,completed
33382,2063,340,2024-11-29 21:10:39,5,0,5,15,completed
33383,2891,319,2025-01-26 20:24:12,50,0,50,0,completed
33384,944,45,2024-11-23 04:06:48,20,0,20,400,completed
33385,547,13,2024-11-05 16:02:30,5,0,5,0,completed
33386,3759,341,2024-09-15 13:31:07,100,0,100,100,cancelled
33387,4514,247,2024-12-14 07:50:12,100,0,100,0,completed
33388,4303,178,2024-09-24 20:50:11,5,0,5,0,completed
33389,3583,318,2024-12-05 23:01:22,10,0,10,0,completed
33390,3252,269,2024-11-06 11:30:14,25,0,25,0,completed
33391,3164,367,2024-12-28 06:07:42,100,0,100,500,completed
33392,3900,203,2024-11-02 06:54:31,50,0,50,0,completed
33393,2850,193,2024-09-01 09:39:16,5,0,5,25,completed
33394,4949,80,2024-12-02 05:43:44,25,0,25,0,completed
33395,3440,331,2024-10-03 07:53:49,100,0,100,0,completed
33396,973,28,2025-01-24 02:44:31,100,0,100,0,completed
33397,2981,266,2024-12-30 03:27:03,5,0,5,0,completed
33398,4643,85,2024-12-31 02:56:17,20,0,20,0,completed
33399,4381,466,2024-09-30 11:12:43,100,0,100,0,completed
33400,3708,455,2024-11-12 17:19:41,20,0,20,0,completed
33401,3955,290,2024-11-18 19:50:23,50,0,50,1000,completed
33402,2875,181,2024-09-15 11:53:12,20,0,20,400,completed
33403,3957,45,2024-11-24 01:07:23,20,0,20,0,completed
33404,450,489,2024-10-09 08:05:48,10,0,10,0,completed
33405,3488,221,2024-10-12 10:53:34,100,0,100,0,completed
33406,1682,73,2024-12-24 20:17:37,10,0,10,0,completed
33407,1307,240,2024-11-24 19:01:52,5,0,5,0,completed
33408,1974,112,2024-11-26 10:07:15,100,0,100,0,completed
33409,2274,417,2024-11-12 16:14:42,20,0,20,0,completed
33410,2276,404,2025-01-20 19:33:56,50,0,50,0,completed
33411,3773,54,2024-12-18 05:41:29,20,0,20,400,completed
33412,661,454,2024-10-12 13:20:12,10,0,10,30,completed
33413,2886,365,2025-01-27 20:26:26,20,0,20,100,completed
33414,2442,468,2024-10-17 15:47:27,5,0,5,5,cancelled
33415,1923,285,2024-10-15 18:28:06,25,0,25,0,completed
33416,2553,440,2024-09-27 12:11:06,10,0,10,0,completed
33417,1610,399,2024-11-29 08:31:26,25,0,25,0,completed
33418,581,116,2024-11-26 04:08:38,5,0,5,10,completed
33419,2965,102,2024-09-22 17:38:08,100,0,100,300,completed
33420,3142,445,2025-01-19 15:43:35,20,0,20,20,cancelled
33421,4671,305,2024-09-15 08:17:09,50,0,50,0,completed
33422,4991,35,2024-09-29 17:40:04,10,0,10,0,completed
33423,3542,355,2025-01-24 06:28:20,50,0,50,75.0,completed
33424,4490,468,2024-10-18 19:09:17,5,0,5,5,cancelled
33425,3043,351,2024-12-01 08:48:38,5,0,5,0,completed
33426,3464,360,2024-10-22 04:38:36,100,0,100,0,completed
33427,411,424,2024-11-21 11:33:02,100,0,100,0,completed
33428,1830,266,2024-12-29 05:08:45,5,0,5,15,completed
33429,534,253,2024-10-19 19:34:16,20,0,20,0,completed
33430,4268,72,2024-12-11 00:45:24,100,0,100,0,completed
33431,3183,476,2025-01-06 14:52:42,100,0,100,1000,completed
33432,3202,391,2024-10-04 16:36:03,10,0,10,0,completed
33433,2432,189,2024-10-06 22:40:11,50,0,50,0,completed
33434,388,20,2024-10-23 18:57:19,100,0,100,100,cancelled
33435,4838,318,2024-12-06 09:54:43,10,0,10,0,completed
33436,1142,232,2024-09-09 08:17:12,25,0,25,0,completed
33437,777,116,2024-11-25 02:10:12,5,0,5,0,completed
33438,3152,276,2024-09-21 06:36:46,10,0,10,0,completed
33439,4945,137,2025-01-15 09:20:30,10,0,10,0,completed
33440,1660,227,2025-01-03 04:16:19,5,0,5,0,completed
33441,1240,334,2025-01-02 18:49:59,20,0,20,0,completed
33442,3241,139,2024-12-05 18:48:50,20,0,20,0,completed
33443,229,260,2024-09-30 11:06:08,5,0,5,0,completed
33444,3816,233,2024-10-06 07:55:51,10,0,10,0,completed
33445,1877,482,2024-09-27 03:00:18,50,0,50,0,completed
33446,2904,413,2024-10-01 04:12:40,100,0,100,0,completed
33447,2182,423,2024-10-28 05:01:57,5,0,5,,completed
33448,3719,282,2025-01-24 05:30:41,5,0,5,5,cancelled
33449,4054,439,2024-09-28 08:35:36,5,0,5,,completed
33450,2792,72,2024-12-11 06:20:58,100,0,100,0,completed
33451,3333,203,2024-11-02 12:20:42,50,0,50,0,completed
33452,911,299,2024-11-09 17:52:58,50,0,50,50,cancelled
33453,4883,25,2025-01-29 10:18:25,20,0,20,20,cancelled
33454,2933,304,2025-01-21 05:18:59,5,0,5,0,completed
33455,888,147,2024-12-02 21:47:53,25,0,25,25,cancelled
33456,2297,159,2024-12-12 12:11:54,10,0,10,15.0,completed
33457,1170,456,2024-09-15 17:42:43,20,0,20,40,completed
33458,1729,152,2024-10-19 08:47:03,25,0,25,0,completed
33459,1982,136,2024-11-14 12:12:11,20,0,20,0,completed
33460,1380,255,2025-01-07 09:16:28,5,0,5,0,completed
33461,468,354,2024-09-07 11:30:29,10,0,10,0,completed
33462,933,73,2024-12-25 22:35:31,10,0,10,0,completed
33463,1699,438,2024-11-19 22:48:36,50,0,50,0,completed
33464,1074,316,2024-10-07 11:26:10,50,0,50,0,completed
33465,1472,294,2024-09-15 22:40:54,100,0,100,0,completed
33466,176,37,2025-01-07 12:01:28,5,0,5,0,completed
33467,2573,242,2024-12-31 23:10:42,100,0,100,200,completed
33468,3599,439,2024-09-28 13:35:00,5,0,5,0,completed
33469,461,27,2024-12-28 12:48:38,50,0,50,0,completed
33470,599,450,2024-10-08 00:51:36,10,0,10,10,cancelled
33471,1756,488,2024-11-15 07:24:39,50,0,50,0,completed
33472,1403,148,2024-11-30 00:09:16,5,0,5,0,completed
33473,1228,329,2024-10-26 08:48:56,10,0,10,30,completed
33474,2355,355,2025-01-24 04:37:39,50,0,50,0,completed
33475,3850,217,2025-01-08 05:52:32,5,0,5,0,completed
33476,752,472,2025-01-16 08:19:09,10,0,10,10,cancelled
33477,513,327,2024-11-21 01:59:27,50,0,50,0,completed
33478,4278,492,2024-10-07 13:23:17,25,0,25,0,completed
33479,4718,453,2025-01-15 09:00:50,20,0,20,20,cancelled
33480,3309,438,2024-11-20 02:35:07,50,0,50,0,completed
33481,3839,182,2024-10-02 09:11:25,100,0,100,0,completed
33482,732,363,2024-11-24 15:13:26,10,0,10,0,completed
33483,2262,354,2024-09-07 23:47:40,10,0,10,100,completed
33484,3435,395,2024-12-11 13:41:33,20,0,20,0,completed
33485,1161,85,2024-12-30 17:02:26,20,0,20,0,completed
33486,4201,386,2024-10-08 20:58:01,5,0,5,0,completed
33487,2804,267,2024-12-03 10:35:02,100,0,100,0,completed
33488,4446,238,2024-12-26 20:42:39,20,0,20,20,cancelled
33489,2077,40,2024-09-06 08:28:02,10,0,10,0,completed
33490,1013,92,2024-12-08 12:41:42,100,0,100,0,completed
33491,2014,212,2024-10-19 08:55:26,50,0,50,0,completed
33492,4924,37,2025-01-08 22:34:15,5,0,5,0,completed
33493,2366,37,2025-01-08 11:59:29,5,0,5,,completed
33494,293,464,2024-12-05 03:21:48,10,0,10,0,completed
33495,3335,361,2025-01-14 20:57:21,10,0,10,0,completed
33496,659,372,2024-09-11 14:11:55,50,0,50,0,completed
33497,4364,287,2024-10-25 05:19:40,100,0,100,0,completed
33498,2320,95,2024-10-03 17:18:46,25,0,25,25,cancelled
33499,1448,63,2024-11-25 11:21:16,25,0,25,0,completed
33500,4048,122,2024-10-05 05:57:02,25,15,10,0,completed
33501,2269,153,2024-12-05 12:23:45,10,0,10,50,completed
33502,3222,423,2024-10-27 18:10:40,5,0,5,0,completed
33503,1835,80,2024-12-01 23:13:21,25,0,25,0,completed
33504,2343,159,2024-12-12 19:39:18,10,0,10,200,completed
33505,2756,100,2024-10-07 18:08:21,50,0,50,75.0,completed
33506,3618,79,2024-10-03 15:48:18,50,0,50,0,completed
33507,891,134,2024-09-18 19:08:55,20,0,20,0,completed
33508,450,255,2025-01-06 16:18:46,5,0,5,0,completed
33509,895,487,2024-09-18 14:00:17,50,0,50,0,completed
33510,750,96,2024-12-11 10:13:04,10,0,10,0,completed
33511,2046,353,2024-09-15 04:36:48,50,0,50,0,completed
33512,261,247,2024-12-13 11:27:03,100,0,100,300,completed
33513,3867,412,2024-11-02 11:49:54,25,0,25,0,completed
33514,506,39,2024-09-01 10:11:59,5,0,5,25,completed
33515,1879,378,2025-01-01 22:18:06,25,0,25,25,cancelled
33516,4512,401,2024-09-21 05:33:06,20,20,0,40,completed
33517,2179,373,2024-11-12 02:15:11,20,0,20,0,completed
33518,4685,224,2024-10-08 17:16:14,20,0,20,0,completed
33519,999,126,2025-01-05 13:29:48,20,0,20,0,completed
33520,3418,12,2025-01-26 23:26:56,100,0,100,0,completed
33521,3551,370,2024-11-13 15:17:11,20,0,20,0,completed
33522,3315,452,2024-10-01 14:03:17,100,0,100,0,completed
33523,2929,38,2025-01-01 14:58:41,20,0,20,20,cancelled
33524,1227,141,2024-12-30 11:43:53,20,0,20,20,cancelled
33525,1156,47,2024-10-21 22:09:15,50,0,50,0,completed
33526,2897,440,2024-09-27 10:36:38,10,0,10,0,completed
33527,144,68,2024-12-05 10:21:26,25,0,25,0,completed
33528,4217,216,2025-01-24 05:49:49,10,0,10,0,completed
33529,1581,423,2024-10-29 04:00:39,5,0,5,0,completed
33530,4114,33,2024-12-08 11:09:24,20,0,20,0,completed
33531,4810,123,2025-01-28 06:43:42,10,0,10,0,completed
33532,1340,437,2024-11-19 20:19:39,5,0,5,7.5,completed
33533,806,123,2025-01-27 16:44:06,10,0,10,50,completed
33534,3718,284,2024-09-18 14:18:11,10,0,10,20,completed
33535,2768,224,2024-10-09 01:56:27,20,0,20,200,completed
33536,316,301,2024-09-17 16:31:27,5,0,5,0,completed
33537,717,249,2024-10-18 16:15:49,20,0,20,0,completed
33538,692,443,2024-10-13 22:27:24,50,0,50,50,cancelled
33539,2215,13,2024-11-06 15:24:18,5,0,5,0,completed
33540,2823,78,2024-10-01 19:54:24,100,0,100,100,cancelled
33541,499,453,2025-01-15 05:28:22,20,0,20,20,cancelled
33542,3774,104,2025-01-10 12:56:25,20,0,20,0,completed
33543,4257,228,2024-10-30 12:58:20,25,0,25,125,completed
33544,4691,149,2024-12-15 10:35:46,20,0,20,0,completed
33545,410,187,2024-10-31 11:20:04,100,0,100,0,completed
33546,2461,168,2024-11-26 08:59:08,20,0,20,0,completed
33547,4053,26,2024-10-17 11:17:56,5,0,5,0,completed
33548,1332,450,2024-10-07 12:08:50,10,0,10,10,cancelled
33549,1313,54,2024-12-18 04:31:53,20,0,20,0,completed
33550,2347,141,2024-12-30 21:21:16,20,0,20,20,cancelled
33551,1403,35,2024-09-30 23:19:14,10,0,10,30,completed
33552,154,313,2025-01-19 10:15:24,20,0,20,0,completed
